Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),Phasor-10 Name(upto 16-char),Phasor-10 Type(v/c),Phasor-10 PHNMR(scaling),Phasor-11 Name(upto 16-char),Phasor-11 Type(v/c),Phasor-11 PHNMR(scaling),Phasor-12 Name(upto 16-char),Phasor-12 Type(v/c),Phasor-12 PHNMR(scaling),Phasor-13 Name(upto 16-char),Phasor-13 Type(v/c),Phasor-13 PHNMR(scaling),Phasor-14 Name(upto 16-char),Phasor-14 Type(v/c),Phasor-14 PHNMR(scaling),Phasor-15 Name(upto 16-char),Phasor-15 Type(v/c),Phasor-15 PHNMR(scaling),Phasor-16 Name(upto 16-char),Phasor-16 Type(v/c),Phasor-16 PHNMR(scaling),Phasor-17 Name(upto 16-char),Phasor-17 Type(v/c),Phasor-17 PHNMR(scaling),Phasor-18 Name(upto 16-char),Phasor-18 Type(v/c),Phasor-18 PHNMR(scaling),Phasor-19 Name(upto 16-char),Phasor-19 Type(v/c),Phasor-19 PHNMR(scaling),Phasor-20 Name(upto 16-char),Phasor-20 Type(v/c),Phasor-20 PHNMR(scaling),Phasor-21 Name(upto 16-char),Phasor-21 Type(v/c),Phasor-21 PHNMR(scaling),
Configuration Field Inputs,50,50,21,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,I9,c,100,I10,c,100,I11,c,100,I12,c,100,I13,c,100,I14,c,100,I15,c,100,I16,c,100,I17,c,100,I18,c,100,I19,c,100,I20,c,100,I21,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Phasor-10 Magnitude,Phasor-10 Angle,Phasor-11 Magnitude,Phasor-11 Angle,Phasor-12 Magnitude,Phasor-12 Angle,Phasor-13 Magnitude,Phasor-13 Angle,Phasor-14 Magnitude,Phasor-14 Angle,Phasor-15 Magnitude,Phasor-15 Angle,Phasor-16 Magnitude,Phasor-16 Angle,Phasor-17 Magnitude,Phasor-17 Angle,Phasor-18 Magnitude,Phasor-18 Angle,Phasor-19 Magnitude,Phasor-19 Angle,Phasor-20 Magnitude,Phasor-20 Angle,Phasor-21 Magnitude,Phasor-21 Angle,Frequency,ROCOF,
 ,5.14,1.15491762368,10.9121036869,0.935084949265,-84.7229762336,1.81660501397,-163.503543495,0.0882992969257,-91.3067299118,9.80703206318,-101.055913273,0.855445556714,-49.1488126176,0.0511951988786,-59.4919701961,0.0571891493999,-76.8203772142,1.63732565586,-59.0055765197,0.492339192475,-30.4913367439,0.105198049281,-23.5709742783,0.118879109661,-133.325245231,0.132537561468,-134.197571516,0.0466783180823,-28.6408727281,0.426196959887,-27.8328754621,19.2515115225,-22.8765648171,1.71804701992,-116.38186166,0.00767290084792,-107.208831943,6.72887648687,-77.400055088,6.93981711976,-91.6991567023,0.703290730591,-151.802061167,49.9948309259,-0.00243412877034,
 ,5.16,1.1549087559,10.9449505029,0.933952877965,-85.2007816528,1.8250388937,-163.494405051,0.0882573917773,-93.0953715496,9.83043882637,-101.590560106,0.85572646917,-49.0975111361,0.0515728314252,-58.9285915159,0.0575407132396,-75.7324563866,1.64863384171,-58.4007923206,0.493746804283,-30.5089924521,0.105515583635,-23.5804716282,0.118526422665,-133.171541558,0.13208374133,-134.058888471,0.046946494806,-28.549628422,0.427578788927,-27.850940181,19.3094716856,-22.8008481036,1.7096607206,-115.986627183,0.00763552358706,-106.335227624,6.74280984159,-76.8694073991,6.93211314914,-91.296386635,0.70882976379,-151.862225538,49.9952385868,-0.00296814334001,
 ,5.18,1.15490202715,10.9743587691,0.932832474605,-85.729503787,1.83340825708,-163.487751149,0.0883172826477,-94.9057929655,9.86088474379,-102.251011744,0.855650654689,-49.0803898314,0.0519805798903,-58.3455197191,0.057942075315,-74.5935144097,1.66132971791,-57.7531437305,0.495044560971,-30.5263876741,0.105810182652,-23.5890436143,0.118092411475,-133.000135935,0.131625436891,-133.921558676,0.047203267826,-28.4626570972,0.428841182777,-27.8684499061,19.3540203929,-22.7393062439,1.70077817923,-115.56781883,0.00759546836539,-105.3831414,6.75981385765,-76.2601457761,6.92596512209,-90.9610299732,0.714606326777,-151.925736473,49.9956919707,-0.00338792685485,
 ,5.2,1.15489750426,11.0001798636,0.931744047747,-86.3123759105,1.84172997006,-163.483775966,0.0884817621524,-96.7323264255,9.89906080369,-103.031460302,0.855195621596,-49.0995018706,0.0524149688994,-57.7501643435,0.058387897527,-73.430437495,1.6752411977,-57.0762358937,0.496219270901,-30.5431497532,0.106078355037,-23.5965722869,0.117576564266,-132.810770824,0.131170040707,-133.787441433,0.0474440629892,-28.3812393464,0.42996891131,-27.884931423,19.3854024974,-22.6916455631,1.69151729473,-115.129177643,0.00755357105432,-104.358586824,6.77995849245,-75.5821266855,6.92133737832,-90.6992746298,0.720626890881,-151.992505832,49.9961742863,-0.00368071528543,
 ,5.22,1.15489519914,11.0223974578,0.93071370499,-86.9513312475,1.85000899869,-163.482516222,0.0887527870566,-98.5680146714,9.94560663598,-103.922705313,0.8543562948,-49.1555000042,0.0528723369546,-57.1493089821,0.0588710896732,-72.2677382753,1.69016036013,-56.3837261227,0.497259170547,-30.5588212202,0.106317112039,-23.6028296624,0.116981074903,-132.603560333,0.130722086851,-133.657715877,0.0476648894932,-28.3062641489,0.430948594036,-27.8998408201,19.4040882505,-22.6573396903,1.68200087796,-114.674813402,0.00751066741079,-103.268277508,6.80326882533,-74.846057033,6.91818935831,-90.5157039744,0.726890930366,-152.062233161,49.9966677097,-0.00383678865536,
 ,5.24,1.15489507111,11.0411304112,0.929772606263,-87.6469320111,1.85823811036,-163.48385121,0.0891311762821,-100.404731143,10.0010475757,-104.912365445,0.853144070474,-49.2476982108,0.0533487077302,-56.549225797,0.0593832385164,-71.1266257206,1.70584497416,-55.6888958939,0.49815411974,-30.5728663683,0.106524046782,-23.6074800786,0.116310975406,-132.379059704,0.130283192255,-133.532826008,0.0478624737068,-28.2382230641,0.431769029,-27.9125760043,19.4107573975,-22.6356343281,1.6723530783,-114.209131273,0.00746757281824,-102.119665153,6.82970632357,-74.0632847209,6.91648547561,-90.4131644523,0.733390677969,-152.13441698,49.9971538059,-0.00384967410448,
 ,5.26,1.1548970307,11.0566324991,0.928955858937,-88.3983265895,1.86639789276,-163.48750636,0.0896163298067,-102.233367271,10.0657250865,-105.985224758,0.851585076474,-49.3741704913,0.0538396757302,-55.955775214,0.0599151568505,-70.0244503143,1.72202312859,-55.0042387701,0.498895777436,-30.5846802693,0.106697398375,-23.6100863751,0.115574091848,-132.138320157,0.129852175865,-133.412466872,0.0480343687482,-28.1772173028,0.432421476253,-27.9224907091,19.4062788385,-22.625554543,1.66269591465,-113.736743491,0.00742506104734,-100.920949059,6.85915273641,-73.2455766863,6.91620208932,-90.3926783699,0.740111041666,-152.208371621,49.997613962,-0.00371627637743,
 ,5.28,1.15490094466,11.0692889869,0.928301074576,-89.20323798,1.87445708885,-163.4930602,0.090205988183,-104.044075986,10.1397270274,-107.12370771,0.849717782963,-49.5318825359,0.054340319365,-55.3744778805,0.0604574551857,-68.9745305193,1.73840094461,-54.3410896955,0.499477756552,-30.5936000428,0.106836098748,-23.6101194201,0.114780823243,-131.882923678,0.129425339883,-133.295612731,0.0481790351273,-28.1229745378,0.4328998878,-27.9289094765,19.3916864346,-22.6259151497,1.65314605699,-113.262367172,0.00738384265878,-99.6810448842,6.8913977811,-72.4048899364,6.91733079935,-90.4534032293,0.747029685438,-152.283248789,49.9980298234,-0.00343693377512,
 ,5.3,1.15490664199,11.0796101382,0.927846637155,-90.0579865131,1.88237323881,-163.499954497,0.0908960506078,-105.826555325,10.2228248804,-108.308463198,0.847590159344,-49.7168511595,0.0548451534074,-54.8105525145,0.0610010479472,-67.986315977,1.75467298982,-53.7093176714,0.499895756266,-30.5989181226,0.106939800749,-23.6069704389,0.113943755038,-131.614990933,0.128996887518,-133.180584049,0.048295889052,-28.0748725689,0.433201077416,-27.9311431035,19.3681516213,-22.63533475,1.64381198701,-112.790710714,0.00734454411789,-98.4095009609,6.92613154999,-71.5531426973,6.91987768371,-90.5926383462,0.754117273318,-152.358062869,49.9983837221,-0.00301539900175,
 ,5.32,1.15491392047,11.0882218076,0.927629761649,-90.9575493979,1.89009361364,-163.507507254,0.0916804659463,-107.570352434,10.314424854,-109.519023789,0.84525660515,-49.9243251438,0.0553481303453,-54.2689193099,0.0615375317819,-67.0658087028,1.77053467299,-53.1170974266,0.500147669891,-30.5998972032,0.107008886699,-23.5999655949,0.113077130038,-131.33715474,0.128559443681,-133.06514663,0.048385316455,-28.0319675643,0.433324825316,-27.928504065,19.3369535454,-22.6522539196,1.63479163906,-112.326352591,0.00730768906805,-97.1163531044,6.96294227783,-70.7019937243,6.92385853524,-90.8058790207,0.761337872406,-152.4317189,49.9986590889,-0.00245874569589,
 ,5.34,1.15492255369,11.0958533338,0.927684447192,-91.8956585745,1.89755641817,-163.514928201,0.092551206173,-109.265166781,10.4135386873,-110.734495268,0.842774891075,-50.1489795661,0.05584269659,-53.7541734005,0.0620594074153,-66.2161479925,1.78569562777,-52.5707677555,0.500233666117,-30.5957864926,0.107044457258,-23.5883823212,0.112196209016,-131.052492062,0.12810463943,-132.946633797,0.0484486523297,-27.993025437,0.433273914438,-27.9203214728,19.2994474838,-22.6749579066,1.62617058979,-111.873617564,0.00727368341544,-95.8119135159,7.00131978475,-69.8626378619,6.92929059261,-91.0869180046,0.768649507006,-152.503042073,49.9988408405,-0.00177720276419,
 ,5.36,1.154932298,11.1033230059,0.928039447597,-92.8649367392,1.90469223573,-163.521336326,0.093498325909,-110.901132469,10.5187781652,-111.93422637,0.840203331974,-50.3851141569,0.0563219051833,-53.2705360539,0.0625601501218,-65.4382652746,1.79989293215,-52.0747763231,0.500156241162,-30.5858388503,0.107048301098,-23.5714669736,0.111316560099,-130.764409586,0.12762371791,-132.82208127,0.0484881264845,-27.9565558202,0.433054096939,-27.9059551864,19.2570323237,-22.701604019,1.61802082735,-111.436456172,0.00724280583532,-94.5064957568,7.04066457395,-69.0456250427,6.93618165457,-91.427993177,0.776004852528,-152.570807713,49.9989157324,-0.000983919955096,
 ,5.38,1.15494289936,11.111521433,0.928716391324,-93.8570693152,1.9114256807,-163.525779,0.0945101057924,-112.469062758,10.628375057,-113.098410682,0.837598379063,-50.6268450952,0.0567785820066,-52.82179261,0.0630341608016,-64.7315268735,1.81290298313,-51.6317042974,0.499920239145,-30.5693283525,0.107022846527,-23.5484534519,0.110453319603,-130.476481813,0.12710811935,-132.688364438,0.0485067782621,-27.9208489161,0.432673991348,-27.8848087617,19.2111178866,-22.73025364,1.61040009457,-111.018333792,0.00721520498937,-93.2100848593,7.0803022397,-68.2607081968,6.94451777788,-91.8199790532,0.78335205453,-152.633770728,49.9988726701,-9.46694259437e-05,
 ,5.4,1.15495409976,11.1213931897,0.929728181198,-94.8630077593,1.91767722083,-163.527252205,0.0955732719967,-113.960644848,10.7402257958,-114.208581969,0.835012768757,-50.8682793397,0.0572055380212,-52.4112258412,0.0634766461994,-64.0943006654,1.82455095836,-51.2423599682,0.499532837881,-30.5455678056,0.106971096758,-23.5185824901,0.109620467148,-130.192245978,0.126550005421,-132.542328654,0.0485083440553,-27.8840160775,0.432144912692,-27.856340996,19.1630928648,-22.7589085318,1.60335176684,-110.622135363,0.00719090417092,-91.9319683218,7.11950255032,-67.5167232558,6.95425095247,-92.2526179825,0.790635655285,-152.690693707,49.9987029725,0.000872510631472,
 ,5.42,1.15496564311,11.1339171527,0.931077790439,-95.8731972238,1.92336512675,-163.524721399,0.0966732798455,-115.368578619,10.8519580577,-115.247978511,0.832494307036,-51.1036614048,0.057595816223,-52.0415517706,0.0638834819711,-63.5244030876,1.83471703399,-50.9059287,0.49900349737,-30.5139257194,0.106896550987,-23.4811213374,0.108830154703,-129.914964264,0.12594268894,-132.380904808,0.0484971225332,-27.844035221,0.431480639658,-27.8200759017,19.1142941025,-22.7855507882,1.59690519945,-110.250091194,0.00716981335466,-90.6803488923,7.15750232797,-66.8215019178,6.96528820042,-92.714784786,0.797797607616,-152.740372982,49.99840058,0.00189772294621,
 ,5.44,1.15497728035,11.1500859712,0.932757546714,-96.8778195595,1.92840750315,-163.517142567,0.0977946464893,-116.686658673,10.9610147513,-116.20176858,0.830085307515,-51.3274845694,0.0579429591191,-51.7148625842,0.0642511071319,-63.0194033828,1.84333885948,-50.6201666908,0.498343868465,-30.4738422598,0.106803113887,-23.4353835232,0.108092123444,-129.647369849,0.125280943145,-132.201204274,0.0484778233086,-27.7988020126,0.430697124553,-27.7756110114,19.065977907,-22.8081854921,1.5910764606,-109.903728001,0.00715174784569,-89.4619628902,7.19353106208,-66.1818154092,6.97748344684,-93.1947764259,0.804778353656,-152.781662153,49.9979622042,0.0029596600928,
 ,5.46,1.1549887739,11.1708851373,0.934748961906,-97.8670412697,1.93272435393,-163.503483052,0.0989213161014,-117.909803767,11.064749938,-117.057144701,0.827822644737,-51.5345617549,0.0582412808723,-51.4325786612,0.0645764852432,-62.576780741,1.85041017236,-50.3816272572,0.49756765968,-30.4248437267,0.106694996383,-23.3807483309,0.107413234798,-129.391417967,0.124561175054,-132.000589223,0.0484554053037,-27.7461872174,0.429812153323,-27.722623976,19.0192940102,-22.8248848569,1.5858693586,-109.583847726,0.00713645203736,-88.2817281385,7.22683806659,-65.6033454278,6.99063326873,-93.6806164557,0.811517944611,-152.813492755,49.9973874143,0.00403608560691,
 ,5.48,1.15499990123,11.1972721273,0.937023125638,-98.8312555486,1.93623963256,-163.482741772,0.100037040891,-119.034041249,11.1605308504,-117.803306489,0.825738336169,-51.7200554183,0.0584861278589,-51.1954094253,0.0648571495207,-62.1939461078,1.8559758221,-50.1859098423,0.496690460748,-30.3665551406,0.106576610762,-23.3166795148,0.106797134077,-129.148065345,0.12378145892,-131.776716027,0.048434911272,-27.6840997204,0.428844964201,-27.6608774742,18.975262723,-22.833832405,1.58127667158,-109.290534851,0.00712362632407,-87.1424436899,7.25671992306,-65.0906769512,7.00447726721,-94.1603628336,0.817957176651,-152.834891896,49.9966786598,0.00510433648723,
