Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),
Configuration Field Inputs,50,50,5,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Frequency,ROCOF,
 ,4.56,1.07197382887,23.703394909,0.0267937605354,30.1234568562,2.83435646457,-106.079614273,0.392703695226,40.3721437514,0.0168835305337,-79.3820673623,50.0383103113,0.0380389883906,
 ,4.58,1.07295680883,23.4990083345,0.0261610912841,30.2052482903,2.880547066,-107.244193286,0.384523942405,40.5587634175,0.0169712791096,-78.3757542102,50.03158608,0.0483110304257,
 ,4.6,1.07377691723,23.3555006647,0.0256200827369,30.3168594337,2.92066583466,-108.183510725,0.377533764332,40.7615729262,0.0170536737352,-76.6748846936,50.02373059,0.0577248666305,
 ,4.62,1.07442715175,23.2794280676,0.0251820986116,30.4562240142,2.95351594393,-108.887972143,0.371879476147,40.9753889591,0.0171493631371,-74.3505979916,50.0148901752,0.0660771384177,
 ,4.64,1.07490280496,23.276039893,0.0248565529187,30.6206757484,2.97809645943,-109.350604408,0.367681593836,41.1948323277,0.0172779035057,-71.4950441148,50.00523343,0.0731822816714,
 ,4.66,1.07520078681,23.3491561356,0.0246506687329,30.807408771,2.99363876761,-109.566543931,0.365031994835,41.4149690537,0.0174561758842,-68.2205966665,49.9949479175,0.0788781101365,
 ,4.68,1.07531902579,23.5010755733,0.0245692868357,31.0139294937,2.99963450306,-109.532646554,0.363991737536,41.6319145024,0.0176951708021,-64.6542183067,49.9842362457,0.083031019819,
 ,4.7,1.07525602332,23.7325177964,0.0246147293517,31.238411776,2.99585479794,-109.247225548,0.364589555578,41.8432947863,0.0179977442811,-60.92750282,49.9733116175,0.0855404947325,
 ,4.72,1.07501061933,24.0426012909,0.0247867221143,31.4798814828,2.98236072788,-108.70992137,0.366821031873,42.0484787635,0.0183577943836,-57.1648931756,49.9623929992,0.0863426153717,
 ,4.74,1.07458200483,24.4288585151,0.0250823786889,31.7381933477,2.95950477182,-107.921708479,0.370648464435,42.2485372346,0.0187609567948,-53.4734672593,49.9517000803,0.0854123261646,
