Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),Phasor-10 Name(upto 16-char),Phasor-10 Type(v/c),Phasor-10 PHNMR(scaling),Phasor-11 Name(upto 16-char),Phasor-11 Type(v/c),Phasor-11 PHNMR(scaling),Phasor-12 Name(upto 16-char),Phasor-12 Type(v/c),Phasor-12 PHNMR(scaling),Phasor-13 Name(upto 16-char),Phasor-13 Type(v/c),Phasor-13 PHNMR(scaling),
Configuration Field Inputs,50,50,13,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,I9,c,100,I10,c,100,I11,c,100,I12,c,100,I13,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Phasor-10 Magnitude,Phasor-10 Angle,Phasor-11 Magnitude,Phasor-11 Angle,Phasor-12 Magnitude,Phasor-12 Angle,Phasor-13 Magnitude,Phasor-13 Angle,Frequency,ROCOF,
 ,2.5,0.999528375756,3.54592247008,0.258656572555,52.8340176056,0.16466691997,-30.5921375572,0.92252079441,-23.4555724697,0.657814811777,1.5524843852,0.109070689463,-17.3718694656,0.0141989971233,63.6904346732,3.31011446688,-13.4668274647,0.193016510993,-7.85249765769,0.306359996732,29.8971928758,0.183768820791,24.7014805373,0.33764734145,6.34310859527,0.0853817885617,50.0623172148,49.953345736,-0.0100609767541,
 ,2.52,0.999291536162,3.85926053783,0.256954991922,53.6338215156,0.165739394451,-30.4842255927,0.927984585463,-23.3797949982,0.660867883772,1.77882380737,0.109751692487,-17.2625779532,0.0213999658255,142.271345554,3.32115049639,-13.2962531138,0.196838218436,-7.84697023865,0.322124881218,28.4621121339,0.185577741755,24.5337417223,0.346760074786,6.30374131354,0.0870058123282,48.7642796247,49.9554473705,-0.0144544326548,
 ,2.54,0.999072252052,4.15327288222,0.25462796726,54.5959093568,0.166740142483,-30.3825366622,0.933103339479,-23.3096830111,0.663952014058,1.9853629497,0.110379335404,-17.1624992602,0.0487597611691,165.319229127,3.33154800264,-13.1390243015,0.200404391386,-7.83739481657,0.336679076819,27.2956641587,0.187124655573,24.407492507,0.355073922782,6.28552756464,0.0885957375238,47.577593696,49.957932427,-0.0179511890536,
 ,2.56,0.998870311523,4.42644895486,0.251760174126,55.7104195785,0.167666779469,-30.2879788949,0.937869159284,-23.2458704354,0.667105872115,2.16996333462,0.110954128013,-17.0724131977,0.0841190137624,172.829230012,3.34140812056,-12.9963026196,0.203696153728,-7.82437273076,0.349893746203,26.3523149138,0.18841202515,24.3189464877,0.36255638212,6.28523604233,0.0901349281789,46.4982093202,49.9606853112,-0.0205380039592,
 ,2.58,0.998684745562,4.67805193073,0.248457028954,56.9638189517,0.168518650494,-30.2010114647,0.94228390185,-23.1885522007,0.670376302284,2.3311197899,0.111478446903,-16.9925788291,0.124838332694,176.520638103,3.35086769781,-12.8686620807,0.206702285026,-7.80823436271,0.36171096024,25.5939103934,0.189452182153,24.2638139972,0.369204280023,6.29993096265,0.091611081731,45.5199092925,49.9635960201,-0.0222399611651,
 ,2.6,0.998514020966,4.90803394248,0.244837614516,58.3386968583,0.169296582483,-30.1216915672,0.94635731568,-23.1375332019,0.673813582879,2.46796634218,0.111956133761,-16.9227863023,0.169295292677,178.747505267,3.36008570964,-12.7561371534,0.209418482772,-7.78906906252,0.372134637094,24.9885080293,0.190265761408,24.2375027218,0.375040158722,6.32699993287,0.093016013568,44.6351928958,49.9665642537,-0.0231166384615,
 ,2.62,0.998356256824,5.11692997466,0.241026950928,59.8136776636,0.170002600684,-30.049734285,0.950104930343,-23.0922905881,0.677466197178,2.58026834223,0.112392038205,-16.8624246028,0.215964075213,-179.745839593,3.3692282541,-12.6582876646,0.21184643461,-7.76677072557,0.38122020963,24.5092591062,0.190879806958,24.2352870157,0.380107809337,6.36414677509,0.0943451463574,43.8359985323,49.9695027503,-0.0232567297547,
 ,2.64,0.998209444652,5.30573742331,0.237148249928,61.3635749255,0.170639624702,-29.9845809439,0.953545819503,-23.0520447164,0.681375432655,2.66840258211,0.112791532254,-16.8105601541,0.263353548443,-178.653169288,3.37845301222,-12.5742754338,0.213992761016,-7.74109305757,0.389063500282,24.1334432792,0.191325678577,24.2524552767,0.384467226977,6.40936438225,0.0955967943752,43.1142758223,49.9723397145,-0.0227714585325,
 ,2.66,0.998071654849,5.47578872331,0.233315815662,62.9598958008,0.171211159659,-29.925471461,0.956700361945,-23.0158339257,0.685570141258,2.73332688619,0.113160024496,-16.766020847,0.310048224552,-177.825840099,3.38789409309,-12.5029470957,0.215867891446,-7.71170892946,0.395789277291,23.8416883648,0.191636891337,24.2844432262,0.388189274933,6.4608992028,0.0967713318899,42.4624246494,49.9750202593,-0.0217871733121,
 ,2.68,0.997941216306,5.62862443148,0.229629205631,64.5717595068,0.171720997733,-29.8715163311,0.959588122666,-22.9825884181,0.690061991922,2.77654024773,0.113502501513,-16.7274801141,0.354764960002,-177.182910332,3.39764817152,-12.4429176099,0.21748493644,-7.67826888173,0.401539963943,23.6173746678,0.191847016609,24.3269579593,0.391350347662,6.51721560238,0.0978703276725,41.873619232,49.9775068379,-0.0204375474614,
 ,2.7,0.997816860657,5.76587373635,0.226169127333,66.1672225249,0.172172944354,-29.8217642703,0.962225967719,-22.9511989622,0.694841526253,2.80003424134,0.113823122135,-16.6935360563,0.396406015564,-176.676285725,3.40776276264,-12.3926494341,0.218858614589,-7.64045466986,0.406464954678,23.44620595,0.191987761342,24.3760939465,0.394027309855,6.57696528303,0.0988957171871,41.3420327305,49.9797786984,-0.0188558153241,
 ,2.72,0.997697826975,5.88914857646,0.222995325094,67.7149182378,0.172570581604,-29.7752620697,0.964626512225,-22.9205767959,0.699875289996,2.806236329,0.114124886729,-16.6627813528,0.434101389104,-176.275244751,3.41822736561,-12.3505231952,0.220004286816,-7.59802464433,0.410710951994,23.3159199878,0.19208732459,24.428438569,0.396292962609,6.63896429943,0.0998490715645,40.8629745641,49.9818304442,-0.0171674636168,
 ,2.74,0.997583926069,5.99995644188,0.220146440029,69.1858413322,0.172917078978,-29.7311038846,0.966796981138,-22.8897019453,0.705104258074,2.79794585888,0.114409399074,-16.6338606573,0.46723698754,-175.958826984,3.42896805256,-12.314896836,0.220937141331,-7.55084864992,0.414413675622,23.2161066377,0.192169107649,24.4811620029,0.398212249048,6.7021781306,0.100731009137,40.4329500255,49.9836698302,-0.0154837619622,
 ,2.76,0.997475565571,6.09963557811,0.217641558711,70.5550604954,0.173215058648,-29.6884679356,0.968738537906,-22.8576581225,0.71044370239,2.77826398825,0.114676732774,-16.6055133336,0.495467028107,-175.711767219,3.43984588569,-12.2841514994,0.221671561456,-7.49893095967,0.417691214768,23.1380992521,0.19225082842,24.5320848891,0.39983936275,6.76571384032,0.10154078179,40.0496505793,49.9853149626,-0.0138964604892,
 ,2.78,0.997373737998,6.18931479502,0.215482964561,71.8031415033,0.17346651899,-29.6466394,0.970446108467,-22.8236533467,0.715784573124,2.75051930787,0.114925407872,-16.5766005926,0.518710393208,-175.522166105,3.45065932804,-12.256723715,0.222220695876,-7.44242050751,0.420639201194,23.0749061073,0.192344063612,24.5797175291,0.401215865974,6.82881760417,0.102276055058,39.7118833777,49.9867910994,-0.0124739082796,
 ,2.8,0.997279974078,6.26989849864,0.213659516573,72.9171069048,0.173672816542,-29.6050190977,0.971908698838,-22.7870263928,0.720996380404,2.71819142272,0.115152476782,-16.5461172719,0.537131798896,-175.380073671,3.46115058488,-12.2311246079,0.222596237554,-7.38160835696,0.423327882666,23.0211523639,0.192454215903,24.6232662285,0.402369864172,6.89087570885,0.102932887973,39.4194495475,49.988127259,-0.0112587582017,
 ,2.82,0.997196263671,6.34207600829,0.212150115738,73.8908339517,0.173834703139,-29.5631183882,0.973110175921,-22.7472400358,0.725931479272,2.68483498689,0.115353712352,-16.5131895447,0.551109616679,-175.276590622,3.47101558781,-12.2059477797,0.222808404475,-7.31691295896,0.425801079249,22.9730096862,0.192580878623,24.6626054277,0.403316222362,6.95141736199,0.103505906345,39.172981998,49.9893528535,-0.0102673268098,
 ,2.84,0.997124946832,6.40635278589,0.210926856258,74.7248776616,0.173952411827,-29.5205414751,0.974030454964,-22.7038628079,0.730430581798,2.65400659699,0.115523885074,-16.4770606911,0.56119299009,-175.203295965,3.47991712827,-12.1798681313,0.222866103239,-7.24885433068,0.428076914553,22.9280990834,0.192718549177,24.6982177194,0.404057751009,7.01011805935,0.103988651637,38.9737542064,49.9904945485,-0.00949057891601,
 ,2.86,0.997068578453,6.46309997071,0.209957646035,75.4257809336,0.174025782662,-29.4769570218,0.974647015116,-22.6565415587,0.734329250808,2.62919650984,0.115657111696,-16.4370676651,0.568051477386,-175.151913372,3.48750047266,-12.1516342004,0.222777246182,-7.17801883664,0.430150134416,22.8853613835,0.192857625173,24.7311070081,0.404587237371,7.0668026245,0.104374077135,38.8234712147,49.9915735302,-0.00889661182514,
 ,2.88,0.997029771518,6.51261764467,0.20920826188,76.004986214,0.174054417674,-29.4320615895,0.974936647968,-22.604967512,0.737465073888,2.61376644571,0.115747253881,-16.3926115283,0.572420801759,-175.114181991,3.49341065925,-12.1200566036,0.222549184634,-7.10501676181,0.431995759447,22.8448974714,0.19298560462,24.7626923004,0.40489015559,7.12144721777,0.104655154295,38.7240527739,49.9926033317,-0.00843443032768,
 ,2.9,0.997011026031,6.55520659621,0.208643935251,76.4774898999,0.17403785327,-29.3855378761,0.9748773336,-22.5488387213,0.739685176833,2.61089390592,0.115788343392,-16.3431249066,0.575048384784,-175.081918722,3.49731059185,-12.0839949571,0.222189215531,-7.03043530207,0.433573767335,22.8077858135,0.193088404111,24.794690595,0.404947857098,7.17417956498,0.104825545276,38.6774163884,49.9935883272,-0.00803873559404,
 ,2.92,0.997014552839,6.59124302997,0.208230622839,76.8603844073,0.173975738087,-29.3370110297,0.974450134645,-22.4878218554,0.740853714104,2.6235226314,0.115775009453,-16.2880394901,0.576642178655,-175.047255834,3.49889901044,-12.0423452697,0.221705116092,-6.95478991561,0.434834467265,22.7758872936,0.193151706627,24.8289970644,0.404741023543,7.22527644621,0.104880293459,38.6852653807,49.9945229618,-0.00763540291362,
 ,2.94,0.997042103287,6.62125068541,0.207936106622,77.1714194534,0.173868004797,-29.2860064137,0.973641000895,-22.4215161061,0.740858970509,2.65431819695,0.115702884547,-16.2267562757,0.577825917368,-175.003015323,3.49792743221,-11.9940293352,0.221105661499,-6.87847713274,0.435724212987,22.7516471796,0.193162253508,24.8675694597,0.404253157875,7.27515724783,0.104816482413,38.748884569,49.9953917368,-0.00714729692507,
 ,2.96,0.997094816448,6.6459651653,0.207731011264,77.4276898961,0.173715025383,-29.2319120888,0.972442384398,-22.3494217295,0.739619722569,2.70562736937,0.115568966655,-16.1586208015,0.579103315223,-174.943149269,3.49421521327,-11.9379871577,0.220401083447,-6.8017318737,0.43619110351,22.7379018962,0.193109002937,24.9123218817,0.403473895324,7.32437227472,0.104633815675,38.8689442985,49.9961699263,-0.00650006906808,
 ,2.98,0.997173095309,6.66638589843,0.207589752391,77.644528133,0.173517740921,-29.1739489719,0.970854576842,-22.270915335,0.737090538438,2.77943980414,0.115371918758,-16.0829050823,0.580833007956,-174.86314833,3.48766197705,-11.8731729674,0.219603432589,-6.72459205954,0.436190340414,22.7376952248,0.192984089366,24.9650312098,0.40240193365,7.37358467582,0.104335074745,39.045312827,49.9968249583,-0.00562759936279,
 ,3.0,0.997276521614,6.68381202157,0.207491364726,77.834649352,0.173277758731,-29.1111511333,0.968886696471,-22.1852335668,0.733265739947,2.87735091543,0.11511228996,-15.9987973866,0.583215222464,-174.760314912,3.47825678079,-11.7985549829,0.218726814939,-6.64687282982,0.435688947147,22.7541056104,0.192783533825,25.0272579611,0.4010474099,7.42354531963,0.103926420718,39.276877715,49.9973183592,-0.00447678085853,
 ,3.02,0.997403816221,6.69985950573,0.207420123219,78.0075715217,0.172997411758,-29.0423580526,0.96655726976,-22.091466308,0.728181806957,3.00052529877,0.114792646773,-15.9054004223,0.586290339668,-174.633823235,3.46608354181,-11.7131187533,0.217787480754,-6.56815203941,0.434669605891,22.7900841761,0.192507673066,25.1002823756,0.399433586871,7.47506075623,0.103417515483,39.5613789259,49.9976081302,-0.00301139671904,
 ,3.04,0.997552848227,6.7164580045,0.207365870246,78.1693111537,0.172679777177,-28.9662199088,0.963894372906,-21.9885600151,0.72191807046,3.14966087142,0.114417607565,-15.801737978,0.589948735872,-174.484541323,3.45132241192,-11.6158737152,0.216803753764,-6.48776795342,0.433133428542,22.8483022305,0.192161294642,25.1850561397,0.397597754382,7.52895543078,0.10282145083,39.8952596214,49.9976514067,-0.00121490279022,
 ,3.06,0.997720692169,6.73582710155,0.207323993624,78.3223411587,0.17232865337,-28.8812161813,0.960935319014,-21.8753312868,0.714595614215,3.32495487021,0.113993777825,-15.6867696089,0.593950591323,-174.314651892,3.43424696622,-11.5058625111,0.215795798399,-6.40482926392,0.431101546287,22.9310075733,0.191753484173,25.2821702213,0.395591295882,7.5860304281,0.102154487315,40.2735446582,49.9974072394,0.000908001797155,
 ,3.08,0.997903728836,6.76043281171,0.207295051466,78.4657876097,0.171948496484,-28.7856870457,0.957725898068,-21.7504903082,0.706374382563,3.52607395511,0.113529588597,-15.5594125901,0.597953770336,-174.127157074,3.41521725536,-11.3821726461,0.214785232317,-6.31823678791,0.428615473247,23.0398905565,0.191297208823,25.3918395759,0.393478917358,7.64702204913,0.101435618437,40.6897608879,49.9968393364,0.00333106126851,
 ,3.1,0.998097782127,6.79292628488,0.207284094867,78.5958359982,0.171544319807,-28.6778763051,0.954319197693,-21.6126733888,0.697448571823,3.75213183837,0.113035044869,-15.4185700839,0.601547430858,-173.925370105,3.3946689531,-11.2439501844,0.213794600684,-6.22671553771,0.425736269684,23.1759632782,0.190808676299,25.5139056838,0.391337080633,7.71256425459,0.10068598842,41.1359166192,49.9959186107,0.00600738179483,
 ,3.12,0.998298282164,6.83606761651,0.207299782802,78.7063125521,0.171121560981,-28.5559839476,0.95077405254,-21.4604834439,0.68804046119,4.00167898765,0.11252139495,-15.2631642782,0.604288737422,-173.712483961,3.37309900637,-11.0904153531,0.212846736737,-6.12885533469,0.422542595578,23.339457976,0.190306520536,25.6478577425,0.389251724626,7.78315927304,0.0999282025323,41.6025590045,49.9946253978,0.00887149134278,
 ,3.14,0.998500443811,6.89263843797,0.207353404453,78.7894009488,0.170685923632,-28.4182259004,0.947153188125,-21.2925369337,0.678392913081,4.27270987093,0.112000735531,-15.0921731224,0.605739950714,-173.491273414,3.35104835771,-10.9208800742,0.211964039797,-6.02315779477,0.419127802585,23.5297531056,0.189810872831,25.7928726706,0.387315393949,7.8591603063,0.0991855761753,42.0789266742,49.992951223,0.0118423929386,
 ,3.16,0.998699449723,6.9653475103,0.207457917881,78.8364489702,0.170243201228,-28.2628981782,0.943521140122,-21.1075154776,0.668760838652,4.56269367008,0.11148557022,-14.9046691999,0.605503259869,-173.263948525,3.3290824511,-10.7347675134,0.211167706818,-5.90808735849,0.415596258408,23.7453371262,0.189342380334,25.9478728456,0.385623922602,7.94076918775,0.0984813717697,42.5532099105,49.9909000344,0.0148274170331,
 ,3.18,0.99889062799,7.05673385429,0.207627083283,78.8388140511,0.169799091821,-28.0884424172,0.939942041635,-20.9042200879,0.659401977971,4.86863405938,0.110988341584,-14.6998591931,0.60325100414,-173.032146156,3.30777034452,-10.5316336322,0.210476956368,-5.78212405601,0.412059130148,23.9838200873,0.188921232349,26.1115987968,0.384272840143,8.02805007658,0.0978380701717,43.0129218211,49.9884888401,0.017726644713,
 ,3.2,0.999069616071,7.16907201253,0.207874723062,78.7886926802,0.169359012699,-27.8935097396,0.936477377961,-20.6816257318,0.650567382321,5.18716216547,0.110520958045,-14.4771223119,0.598749375139,-172.797026936,3.2876633278,-10.311190436,0.209908284612,-5.64381585463,0.408629870546,24.2420012168,0.188566249422,26.2826921938,0.383353677825,8.12095797055,0.0972767157813,43.4453718739,49.9857477269,0.0204376532202,
 ,3.22,0.999232504733,7.30428386234,0.208214092579,78.6798776657,0.168927923853,-27.67702001,0.933183810287,-20.4389337448,0.642492005569,5.51466392643,0.110094337192,-14.2360459623,0.591874260787,-172.559437623,3.26927397735,-10.0733301074,0.209474791361,-5.49182868935,0.405419652517,24.5159965838,0.188294081278,26.4597827691,0.38295035249,8.21937832172,0.0968163625563,43.8382191968,49.9827192672,0.0228603290213,
 ,3.24,0.999375957866,7.46386100177,0.208657308238,78.508390389,0.168510168613,-27.4382137985,0.930111166352,-20.175619519,0.635385810607,5.8474387392,0.109717986213,-13.9764568547,0.58261853855,-172.320099194,3.25305656532,-9.81814857519,0.209185610638,-5.32499257535,0.402532983512,24.801424681,0.188118548551,26.6415717088,0.383135796983,8.32317181824,0.0964736335217,44.1800693861,49.979457352,0.0249015011918,
 ,3.26,0.999497306086,7.64880114723,0.209214764259,78.2729426744,0.168109338695,-27.1766947446,0.927300687517,-19.8914729021,0.629425775353,6.18188094769,0.109399638207,-13.698445729,0.571090794826,-172.079785376,3.23938968092,-9.54596641248,0.209045474848,-5.14234250148,0.400063703813,25.0936401003,0.188050150912,26.8269038734,0.383968988433,8.432216983,0.0962623915652,44.4610677356,49.9760255166,0.0264791681096,
 ,3.28,0.999594613714,7.85956124887,0.209894480746,77.975194584,0.16772816951,-26.8924604859,0.924783608505,-19.5866289199,0.624749142158,6.51467031474,0.109144960233,-13.402383958,0.557506085941,-171.839461891,3.2285618177,-9.25734446176,0.209054434729,-4.9431530746,0.398091535035,25.3879975939,0.188095751887,27.0148221363,0.38549250138,8.54644308994,0.0961935070903,44.6734361662,49.9724948469,0.0275261217876,
 ,3.3,0.999666720054,8.09602919671,0.210701361171,77.6197896875,0.167368469815,-26.585920855,0.922580129153,-19.2615867892,0.621448197673,6.84295347025,0.108957345286,-13.08893054,0.542169915066,-171.600362291,3.22076054079,-8.95309141431,0.209207749424,-4.72696611028,0.396679301011,25.6801223564,0.18825843934,27.2045991082,0.387730683175,8.66584722629,0.0962747008337,44.8119023388,49.9689415708,0.0279928144896,
 ,3.32,0.999713256654,8.35751510457,0.211636387834,77.2141672688,0.167031087906,-26.2579026166,0.92069881808,-18.91721573,0.619566801025,7.16449681359,0.108837796212,-12.7590284263,0.525457037336,-171.363982098,3.21606567979,-8.63426088191,0.209495952567,-4.49361055007,0.39587089749,25.9661590152,0.188537550913,27.3957442695,0.390688516293,8.79049199644,0.0965104392045,44.8739779147,49.965444453,0.0278493590672,
 ,3.34,0.99973464262,8.64276227,0.212695835676,76.768170214,0.166715914598,-25.9096405962,0.9191364674,-18.5547468008,0.619098801016,7.47779338233,0.108784905079,-12.4138897593,0.507786993079,-171.131980184,3.21444680672,-8.30213632736,0.209905091842,-4.24321424263,0.395690044044,26.2429728179,0.18892884619,27.5879876027,0.39435119809,8.92048386366,0.0969018647132,44.8600578059,49.9620821115,0.0270866049344,
 ,3.36,0.999732059966,8.94997706375,0.213870623495,76.2934861017,0.166421921375,-25.5427555964,0.917878396764,-18.1757508066,0.619988401758,7.78211177109,0.108794927074,-12.054970374,0.4895983899,-170.905986275,3.21576506524,-7.95820349822,0.210417131512,-3.97620727969,0.396139814328,26.5082821721,0.189424802041,27.7812436927,0.398684434967,9.05593570304,0.0974467538092,44.7733314386,49.958930375,0.025716282713,
 ,3.38,0.999707410638,9.27687624209,0.215145935873,75.8029747664,0.166147230491,-25.1592200043,0.916899185169,-17.7821032014,0.622132454254,8.0774832077,0.10886194376,-11.6839347473,0.471323907338,-170.687327169,3.21977922482,-7.60411153952,0.211010500296,-3.69331674859,0.397202911085,26.7607111925,0.190015004464,27.9755624513,0.403635416573,9.19691999592,0.0981395059641,44.6195176218,49.95605979,0.023770259218,
 ,3.4,0.999663256375,9.62074953314,0.216501233862,75.3099456034,0.165889212438,-24.7613124223,0.916163791151,-17.375937724,0.625384571787,8.36463149664,0.108978106708,-11.3026133631,0.453367795751,-170.476701381,3.22615565305,-7.24162546389,0.211660761166,-3.39555296708,0.398842629744,26.9997623887,0.190686609115,28.171073817,0.409134408045,9.34342063536,0.0989711780035,44.4064533887,49.9535333754,0.0212989875158,
 ,3.42,0.99960274208,9.97853484682,0.217910730391,74.8274499094,0.165644605308,-24.3515630117,0.915629006779,-16.9595911854,0.629560892145,8.64485769553,0.109133949354,-10.9129550671,0.436087309659,-170.273850066,3.23448173652,-6.8725738384,0.21234137528,-3.08418750812,0.401004437839,27.2257206927,0.191424843354,28.3679338501,0.415096875506,9.49529129682,0.0999295838596,44.1435812995,49.951404701,0.0183692715817,
 ,3.44,0.999529503156,10.3469031094,0.219344346578,74.3676468129,0.165409650038,-23.9326915141,0.915245179074,-16.5355422897,0.634447242463,8.9198956257,0.109318752503,-10.5169773206,0.419779089516,-170.077286461,3.244282144,-6.49879616774,0.213024529542,-2.76072359736,0.403618084994,27.4395084528,0.192213524739,28.5662786835,0.421426043001,9.65222691179,0.100999480575,43.8413871763,49.949716352,0.0150614895622,
 ,3.46,0.999447557317,10.7223495284,0.220769100849,73.9412869251,0.165180235427,-23.5075401013,0.914958124253,-16.1063475712,0.63980740573,9.1917551403,0.109520947267,-10.116717278,0.404671024505,-169.8841503,3.25503722058,-6.12209439791,0.213681996204,-2.42685975827,0.406600148281,27.6425153509,0.193035574259,28.7661910653,0.42801576816,9.81375242073,0.1021628565,43.5108403502,49.9484988153,0.0114664327906,
 ,3.48,0.999361181937,11.1012880419,0.222150826945,73.5573386067,0.164952047124,-23.0790033226,0.914711155886,-15.6745774635,0.645392144564,9.46256798499,0.109728538506,-9.71418629763,0.390919632999,-169.690242003,3.26620273223,-5.74419225597,0.214285993348,-2.08444786779,0.409856909701,27.8364270749,0.193873506865,28.9676820829,0.434753619178,9.97923025436,0.103399328471,43.1628818655,49.9477698081,0.00768191962372,
 ,3.5,0.99927477891,11.4801457849,0.223456079114,73.2227614905,0.164720715316,-22.649957457,0.914447147543,-15.2427552083,0.650948610322,9.73444722115,0.109929531951,-9.3113299238,0.378612526002,-169.490262553,3.27723014986,-5.36670493281,0.21481001682,-1.73544704515,0.413287456526,28.023072675,0.19470988662,29.1706884587,0.441524036751,10.1478854393,0.104686643402,42.8079945017,49.9475340469,0.00380933515092,
 ,3.52,0.999192730259,11.8554545865,0.224654067401,72.942414314,0.16448195667,-22.2231915533,0.914110553513,-14.8133008281,0.656229755359,10.0093668111,0.110112349043,-8.90999463214,0.367775108573,-169.278243922,3.28758666957,-4.9911201398,0.215229617006,-1.38187500387,0.416786891872,28.2043042412,0.195527738708,29.3750838578,0.448211470681,10.3188452239,0.106001268543,42.4558743892,49.9477834412,-4.97679736033e-05,
 ,3.54,0.999119249098,12.2239367763,0.225718471609,72.7190717857,0.164231706939,-21.8013423522,0.913649317273,-14.3884817947,0.661003373621,10.2890640897,0.110266215047,-8.51190183619,0.358380357847,-169.048113397,3.29677420905,-4.61879008604,0.215523097344,-1.02575863333,0.420249543014,28.38191544,0.196310915053,29.5807011608,0.454703390902,10.4911888535,0.107319045448,42.1152099572,49.9484976828,-0.00379689321617,
 ,3.56,0.999058231852,12.5825829038,0.226629004281,72.5535192093,0.163966241539,-21.3868351334,0.913016605768,-13.9703714261,0.665060418596,10.574965008,0.110381507988,-8.1186289272,0.350360321631,-168.794306761,3.30434669286,-4.25093265919,0.215672115454,-0.669085626994,0.42357205899,28.5575989321,0.197044414015,29.7873617281,0.460893085482,10.6640025895,0.10861587679,41.7935620183,49.9496451899,-0.00733955724514,
 ,3.58,0.999013118544,12.9287193321,0.227372624002,72.4446935488,0.163682282184,-20.9818323217,0.912172317516,-13.5608154936,0.668222285897,10.8681303433,0.110450058157,-7.73159655332,0.343617927486,-168.512339121,3.30992503562,-3.88863921494,0.215662171877,-0.313758932988,0.426656297065,28.7329376695,0.197714657164,29.994907328,0.466682172638,10.8364351509,0.109868412747,41.4973302285,49.9511843615,-0.0105939124198,
 ,3.6,0.99898676836,13.2600640495,0.227944334234,72.3898442082,0.163377088312,-20.5881914191,0.911084323278,-13.1614070895,0.670346797362,11.1692203262,0.110465390299,-7.35206100083,0.338037784032,-168.199258435,3.31320934244,-3.53288596804,0.215482975488,0.0384443299009,0.429411909069,28.9094219464,0.198309727304,30.2032305459,0.471982768753,11.0077492815,0.111054704603,41.231786365,49.9530650884,-0.0134869878041,
 ,3.62,0.998981357364,13.574769433,0.228347535117,72.3846942852,0.163048532489,-20.2074335096,0.909729408766,-12.7734695108,0.671332681527,11.4784750527,0.110422902832,-6.98111043743,0.333494882741,-167.853936733,3.31398796525,-3.18454603368,0.215128678494,0.385908063834,0.431758552699,29.0884827876,0.19881957156,30.412300033,0.476719269122,11.1773659315,0.11215479658,41.001153509,49.9552304703,-0.0159585196048,
 ,3.64,0.998998304277,13.8714510824,0.228593924049,72.4235918291,0.16269515923,-19.8407232239,0.908093899225,-12.3980467666,0.671122408562,11.7957083063,0.110319980546,-6.61966389717,0.329860442726,-167.477185353,3.31214317427,-2.84439962768,0.214597977478,0.727205350187,0.433627668713,29.2715324886,0.199236171802,30.6221777684,0.480829711993,11.344898446,0.113151231988,40.8087115496,49.9576186812,-0.0179623556925,
 ,3.66,0.999038228592,14.149202232,0.228702964937,72.4996493729,0.162316226796,-19.4888606532,0.906173955375,-12.0359012887,0.669703303595,12.1203128165,0.11015603914,-6.26847217869,0.327004544603,-167.071703507,3.30765332315,-2.51314069072,0.213894080257,1.06111877129,0.434963781691,29.460004396,0.199553682093,30.8330264825,0.484266709172,11.5101750545,0.114029455599,40.6569124997,49.9601649311,-0.0194674284549,
 ,3.68,0.999100943298,14.4075936277,0.228700966555,72.6048778078,0.161911731521,-19.1522852891,0.903975539214,-11.6875184811,0.667106928657,12.4512753964,0.109932501668,-5.92812022373,0.324795628405,-166.641881078,3.30059150172,-2.19137912532,0.213024541336,1.38665246223,0.435725299173,29.6553858867,0.199768529857,31.0451064345,0.48699793813,11.6732487989,0.1147781002,40.5474930598,49.9628034677,-0.0204582959904,
 ,3.7,0.99918548221,14.646659133,0.22861982834,72.7303268722,0.161482414206,-18.8310916481,0.901514056746,-11.3531178327,0.663406788546,12.7872007977,0.109652708622,-5.59903096181,0.323097340776,-166.193479903,3.29112078197,-1.87963879155,0.212000971678,1.70303584031,0.43588480117,29.8592405893,0.199879474543,31.2587617671,0.489006201251,11.8343947804,0.115389151049,40.4815759806,49.9654695659,-0.0209352543684,
